EmployeeID,Age,Gender,Department,JobRole,EducationLevel,MaritalStatus,Location,MonthlyIncome,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,PerformanceRating,WorkLifeBalance,JobSatisfaction,TrainingTimesLastYear,OverTime,Attrition,HireDate,LastWorkingDate
894,43,Other,Finance,Engineer,Bachelors,Married,Chennai,153268,3,14,5,3,4,2,0,Yes,No,2020-07-06,
895,34,Male,Finance,Analyst,Masters,Single,Mumbai,105283,4,10,7,2,4,3,6,No,No,2014-09-28,
896,44,Other,Sales,Analyst,Masters,Divorced,Bangalore,124885,1,5,0,5,1,3,2,Yes,No,2015-01-12,
897,37,Female,Sales,Specialist,Masters,Single,Pune,68825,6,9,2,3,4,2,9,Yes,No,2010-10-17,
898,50,Female,Operations,Specialist,Bachelors,Married,Hyderabad,35775,9,9,2,4,1,4,9,No,No,2014-10-15,
899,59,Female,Sales,Specialist,Bachelors,Single,Hyderabad,53734,19,10,8,1,2,2,0,No,No,2010-03-26,
900,39,Male,HR,Manager,Masters,Married,Hyderabad,141187,7,12,3,3,1,1,5,Yes,No,2023-01-28,
901,59,Male,Finance,Analyst,Masters,Married,Hyderabad,50408,5,2,6,3,4,1,0,No,Yes,2013-08-17,2023-08-10
902,57,Other,Operations,Executive,High School,Single,Bangalore,23196,16,9,5,3,2,4,0,No,No,2014-09-20,
903,38,Male,R&D,Associate,Bachelors,Single,Delhi,136074,9,7,7,2,4,1,3,No,No,2023-05-09,
904,44,Male,Operations,Analyst,Masters,Single,Delhi,157921,15,0,9,4,3,1,2,No,Yes,2023-04-25,2023-06-10
905,21,Other,IT,Specialist,Bachelors,Divorced,Hyderabad,35401,8,11,2,4,1,1,8,Yes,No,2021-03-30,
906,43,Other,R&D,Specialist,Masters,Married,Delhi,156262,11,8,8,2,2,3,1,No,No,2020-06-05,
907,53,Other,R&D,Associate,PhD,Married,Hyderabad,107858,5,4,1,2,1,2,9,No,No,2021-01-13,
908,35,Other,Marketing,Manager,High School,Married,Delhi,95271,3,4,3,4,2,4,5,No,No,2021-02-08,
909,58,Other,Operations,Executive,PhD,Married,Chennai,188361,4,12,1,3,2,2,6,No,No,2020-04-09,
910,21,Other,IT,Executive,High School,Single,Bangalore,46382,3,11,3,5,2,3,8,No,No,2021-01-30,
911,53,Male,Sales,Executive,PhD,Single,Pune,55169,6,12,9,5,2,4,0,Yes,No,2010-07-28,
912,35,Male,Operations,Engineer,PhD,Married,Mumbai,118843,15,12,0,1,1,2,9,No,No,2014-01-19,
913,51,Other,HR,Associate,High School,Single,Hyderabad,164878,8,9,7,5,1,1,1,No,No,2013-10-31,
914,37,Male,R&D,Executive,PhD,Divorced,Delhi,114154,19,8,1,5,1,1,3,No,Yes,2021-01-29,2021-09-29
915,23,Male,R&D,Executive,High School,Married,Mumbai,50984,11,9,1,5,3,2,5,Yes,No,2013-08-13,
916,22,Other,Sales,Executive,Bachelors,Single,Delhi,111679,9,11,0,4,1,4,1,Yes,No,2021-07-01,
917,28,Other,Operations,Executive,High School,Married,Pune,187241,13,4,1,4,3,3,5,No,No,2013-03-30,
918,40,Female,Finance,Specialist,PhD,Married,Delhi,161203,17,8,1,1,2,2,9,No,Yes,2020-07-12,2022-10-12
919,51,Female,HR,Executive,Masters,Single,Pune,128073,3,12,5,5,2,4,9,No,No,2018-04-09,
920,39,Female,HR,Specialist,PhD,Married,Delhi,194588,18,0,5,1,3,1,8,No,No,2012-08-04,
921,46,Female,Sales,Analyst,Bachelors,Married,Chennai,90199,18,14,9,5,2,1,3,No,No,2021-01-04,
922,22,Other,Operations,Analyst,High School,Divorced,Mumbai,29921,15,8,2,1,1,1,4,No,No,2011-06-14,
923,22,Female,R&D,Manager,PhD,Divorced,Hyderabad,164613,7,9,4,5,1,1,8,Yes,No,2011-02-06,
924,30,Other,R&D,Manager,PhD,Single,Pune,27086,10,13,5,4,4,1,0,Yes,No,2019-02-28,
925,23,Male,Sales,Analyst,High School,Single,Bangalore,74545,19,14,1,3,1,2,9,Yes,No,2018-08-04,
926,38,Other,IT,Executive,PhD,Divorced,Pune,111549,18,7,7,4,3,3,2,No,No,2022-12-03,
927,56,Male,Operations,Specialist,Masters,Married,Bangalore,166320,13,2,8,1,2,2,4,Yes,No,2023-09-25,
928,40,Male,Marketing,Specialist,Bachelors,Married,Hyderabad,137026,14,13,3,5,4,4,7,Yes,Yes,2015-09-25,2020-07-17
929,47,Female,R&D,Specialist,Bachelors,Married,Chennai,63220,19,3,3,4,3,1,8,No,No,2019-09-09,
930,46,Male,HR,Associate,Masters,Single,Pune,48261,9,12,6,5,4,2,2,Yes,No,2017-02-23,
931,33,Female,HR,Specialist,Masters,Single,Mumbai,53012,1,9,5,2,1,2,8,No,No,2014-05-09,
932,40,Female,IT,Associate,Masters,Single,Bangalore,27310,0,0,7,3,2,2,1,Yes,No,2019-03-04,
933,23,Female,Marketing,Specialist,PhD,Married,Delhi,29852,11,3,4,4,1,3,0,No,No,2010-12-28,
934,32,Other,Operations,Specialist,High School,Single,Chennai,107566,17,14,6,5,2,2,0,No,No,2018-04-27,
935,35,Other,R&D,Manager,PhD,Single,Pune,89619,9,13,5,1,2,4,8,No,No,2010-08-10,
936,51,Female,R&D,Executive,Bachelors,Married,Bangalore,185565,19,5,7,3,1,3,1,No,No,2021-12-07,
937,45,Female,Marketing,Specialist,High School,Divorced,Bangalore,99944,1,8,6,3,1,3,8,No,No,2012-12-20,
938,35,Male,Finance,Analyst,Masters,Divorced,Chennai,47328,2,5,5,2,2,4,1,No,No,2023-03-07,
939,30,Male,IT,Associate,PhD,Single,Chennai,187984,6,14,0,3,3,1,0,No,No,2020-09-17,
940,49,Other,Operations,Specialist,PhD,Divorced,Chennai,188206,2,14,4,1,3,4,3,Yes,No,2013-05-05,
941,59,Female,Sales,Analyst,Masters,Single,Pune,162233,1,6,6,5,3,1,8,No,Yes,2017-02-03,2019-12-03
942,37,Female,Finance,Analyst,PhD,Single,Pune,154693,3,0,1,3,3,3,8,No,Yes,2012-03-11,2020-02-14
943,35,Female,HR,Analyst,PhD,Single,Pune,148938,11,13,3,4,1,4,3,Yes,No,2015-04-16,
944,56,Other,Finance,Specialist,Masters,Married,Mumbai,122547,8,12,1,5,2,4,4,No,No,2016-05-08,
945,41,Other,Finance,Analyst,PhD,Divorced,Chennai,156984,10,8,1,1,2,3,8,No,No,2023-08-03,
946,34,Male,Operations,Executive,PhD,Single,Hyderabad,114488,7,4,4,1,1,3,2,No,No,2021-09-17,
947,36,Female,Sales,Associate,Masters,Divorced,Bangalore,93741,13,0,9,2,2,1,9,Yes,No,2013-05-06,
948,49,Other,Sales,Specialist,Masters,Divorced,Delhi,162487,14,6,2,5,4,2,1,Yes,No,2019-01-25,
949,28,Female,Operations,Analyst,Masters,Single,Delhi,33275,3,13,4,4,2,1,0,Yes,Yes,2020-05-23,2023-01-26
950,53,Female,Marketing,Manager,PhD,Divorced,Bangalore,52624,16,6,6,4,4,4,3,No,No,2021-01-22,
951,39,Female,Sales,Associate,High School,Single,Delhi,189708,10,10,5,2,3,2,8,No,No,2022-01-01,
952,48,Other,Sales,Engineer,Masters,Single,Chennai,137776,11,9,4,4,2,1,1,No,No,2020-04-28,
953,26,Other,Sales,Executive,High School,Single,Mumbai,64135,11,4,6,4,2,2,3,No,No,2012-07-16,
954,30,Female,Finance,Associate,PhD,Divorced,Pune,158761,15,12,6,5,4,2,4,No,No,2021-02-04,
955,35,Male,Sales,Engineer,Masters,Single,Chennai,42228,19,4,7,2,4,4,8,Yes,No,2023-03-27,
956,43,Other,Operations,Specialist,Masters,Single,Bangalore,189771,18,9,9,5,2,1,5,Yes,No,2015-01-28,
957,38,Male,IT,Manager,High School,Married,Hyderabad,78182,17,9,7,3,2,2,6,No,No,2020-08-20,
958,29,Other,IT,Manager,High School,Divorced,Bangalore,27436,2,2,0,2,1,4,3,Yes,Yes,2020-05-01,2023-10-28
959,35,Female,HR,Executive,PhD,Married,Delhi,146839,5,13,4,5,1,4,3,No,No,2013-02-25,
960,41,Other,IT,Specialist,High School,Single,Mumbai,118421,1,14,2,1,3,2,5,No,No,2020-09-10,
961,54,Female,Sales,Manager,PhD,Divorced,Delhi,162245,17,11,6,4,3,1,4,No,No,2017-05-24,
962,48,Female,Finance,Manager,Bachelors,Single,Mumbai,38263,12,10,2,4,3,1,9,Yes,No,2020-02-13,
963,48,Male,HR,Manager,High School,Single,Hyderabad,80653,17,11,3,1,2,1,0,No,No,2021-05-26,
964,49,Female,IT,Analyst,High School,Divorced,Bangalore,123107,9,8,2,5,3,2,8,Yes,Yes,2012-08-19,2013-08-01
965,28,Female,R&D,Specialist,High School,Married,Bangalore,84610,17,5,0,5,1,4,6,No,No,2012-03-06,
966,57,Other,Sales,Manager,Bachelors,Married,Delhi,62503,5,1,2,2,4,3,9,No,No,2020-12-04,
967,39,Other,Sales,Manager,PhD,Married,Mumbai,160548,6,2,3,3,2,3,7,No,Yes,2016-12-18,2021-12-07
968,26,Other,Marketing,Manager,High School,Divorced,Hyderabad,102600,3,10,4,5,1,1,3,Yes,No,2021-06-17,
969,35,Other,R&D,Associate,PhD,Single,Hyderabad,130189,12,10,9,3,2,4,7,No,No,2010-09-05,
970,38,Other,Finance,Specialist,PhD,Divorced,Bangalore,161519,0,12,6,2,4,2,8,No,No,2017-08-31,
971,23,Female,Finance,Engineer,High School,Married,Pune,104853,13,9,8,3,3,2,7,No,No,2014-03-17,
972,56,Male,Operations,Engineer,PhD,Divorced,Delhi,69777,4,5,6,1,3,3,9,Yes,Yes,2011-11-25,2016-04-13
973,21,Male,Sales,Analyst,Bachelors,Single,Pune,100618,17,13,5,4,3,2,0,Yes,No,2018-09-16,
974,41,Male,HR,Specialist,High School,Single,Hyderabad,114348,8,10,5,4,1,2,5,Yes,Yes,2018-12-28,2023-02-22
975,42,Other,HR,Engineer,High School,Divorced,Mumbai,33092,14,10,1,5,4,2,9,No,No,2023-03-23,
976,54,Female,Marketing,Specialist,Masters,Married,Bangalore,72137,15,9,1,4,1,2,4,Yes,No,2020-08-14,
977,53,Male,Marketing,Analyst,High School,Divorced,Delhi,20037,12,10,0,3,1,3,8,No,No,2010-01-23,
978,28,Male,Finance,Analyst,PhD,Married,Pune,20432,14,7,0,5,4,1,7,Yes,No,2011-11-09,
979,45,Other,IT,Associate,Bachelors,Married,Delhi,85792,9,9,2,3,1,3,1,No,Yes,2019-05-28,2023-08-12
980,56,Male,Operations,Specialist,PhD,Single,Delhi,42076,16,0,3,2,2,3,8,No,Yes,2021-03-14,2021-08-18
981,57,Female,IT,Associate,High School,Single,Chennai,52813,9,14,0,3,4,3,6,Yes,No,2023-07-15,
982,36,Female,Finance,Manager,Masters,Divorced,Chennai,31351,8,5,0,1,2,1,2,Yes,No,2021-11-19,
983,51,Female,IT,Engineer,Bachelors,Married,Hyderabad,95787,13,14,8,2,3,1,2,No,No,2015-01-08,
984,30,Other,IT,Manager,PhD,Married,Delhi,82543,6,3,3,4,3,1,3,No,No,2012-08-27,
985,37,Female,HR,Analyst,Bachelors,Married,Mumbai,32780,10,13,2,4,1,2,5,No,No,2012-08-09,
986,47,Other,HR,Engineer,Bachelors,Married,Hyderabad,177220,13,0,2,5,4,4,4,Yes,No,2013-02-08,
987,37,Male,HR,Specialist,High School,Divorced,Chennai,170188,0,11,3,5,3,1,1,No,No,2022-06-03,
988,29,Female,Finance,Specialist,PhD,Married,Pune,141292,10,12,1,1,2,4,7,Yes,No,2021-01-28,
989,37,Other,R&D,Associate,High School,Divorced,Bangalore,120326,2,13,3,1,1,3,6,Yes,No,2010-07-19,
990,42,Other,IT,Manager,PhD,Single,Hyderabad,189809,1,1,1,2,3,3,0,No,No,2022-06-05,
991,27,Female,IT,Manager,PhD,Divorced,Pune,117151,15,13,4,2,3,4,2,Yes,Yes,2010-07-12,2012-02-21
992,29,Other,Sales,Associate,High School,Single,Mumbai,51568,11,6,5,5,2,2,4,No,Yes,2014-06-06,2017-11-16
993,23,Female,Sales,Analyst,Masters,Single,Delhi,131417,16,6,9,5,4,3,0,No,No,2014-12-16,
994,38,Male,Finance,Associate,Masters,Single,Pune,29386,19,2,0,5,4,4,9,No,No,2021-02-08,
995,24,Female,HR,Analyst,High School,Divorced,Pune,34260,19,2,4,3,4,3,0,No,No,2017-01-28,
996,43,Female,Sales,Analyst,High School,Married,Mumbai,150833,0,2,4,4,2,3,0,No,Yes,2023-11-02,2023-12-09
997,49,Female,Finance,Analyst,PhD,Divorced,Bangalore,69752,0,3,9,4,2,4,0,Yes,No,2014-09-25,
998,42,Female,HR,Analyst,Bachelors,Divorced,Delhi,24482,8,6,3,4,1,1,4,No,No,2021-01-28,
999,58,Other,Sales,Associate,Masters,Single,Hyderabad,24695,10,8,6,2,4,3,0,No,No,2018-08-30,
1000,42,Male,Sales,Executive,High School,Divorced,Delhi,145261,16,8,0,2,1,2,0,No,No,2011-05-19,
1001,59,Other,Marketing,Executive,High School,Single,Mumbai,177088,0,12,4,2,2,3,8,No,No,2012-05-24,
1002,30,Male,R&D,Manager,Bachelors,Single,Chennai,143351,9,8,2,4,3,2,3,Yes,No,2022-12-08,
1003,43,Other,Operations,Engineer,PhD,Single,Chennai,115852,12,0,1,1,1,4,4,No,No,2017-05-18,
1004,27,Male,IT,Specialist,Bachelors,Married,Hyderabad,186590,12,12,6,1,2,4,1,Yes,No,2016-06-11,
1005,53,Female,R&D,Executive,Bachelors,Divorced,Delhi,178660,16,11,7,4,3,4,3,No,No,2014-10-26,
1006,25,Other,Finance,Associate,PhD,Married,Delhi,159045,1,9,9,4,1,4,6,No,Yes,2014-04-30,2020-04-17
1007,53,Other,Sales,Analyst,High School,Divorced,Delhi,108263,19,4,6,4,4,3,9,No,No,2015-11-19,
1008,32,Other,Finance,Engineer,High School,Divorced,Chennai,57696,9,8,2,2,4,3,9,No,No,2017-07-11,
1009,44,Female,Marketing,Specialist,High School,Single,Chennai,70044,2,1,0,2,2,4,8,No,No,2014-03-04,
1010,41,Female,Finance,Associate,PhD,Divorced,Chennai,58546,14,5,0,2,4,4,4,No,No,2021-11-05,
1011,57,Male,Finance,Analyst,Masters,Single,Delhi,42024,0,1,2,2,2,4,9,No,No,2015-03-22,
1012,37,Other,Operations,Specialist,Masters,Married,Chennai,122488,5,3,3,5,3,3,2,No,No,2012-12-16,
1013,28,Other,Marketing,Executive,High School,Divorced,Delhi,168190,4,12,8,5,1,3,3,No,No,2019-07-07,
1014,44,Female,HR,Manager,PhD,Divorced,Mumbai,47757,2,4,6,1,1,3,6,No,No,2020-05-13,
1015,28,Male,R&D,Executive,Bachelors,Married,Hyderabad,199743,5,11,5,3,2,3,3,No,No,2021-06-13,
1016,30,Female,Operations,Engineer,High School,Single,Pune,40047,3,10,3,2,1,4,2,No,Yes,2016-03-24,2022-02-14
1017,29,Male,IT,Executive,Masters,Single,Pune,156986,16,11,8,5,1,4,1,No,Yes,2019-07-31,2020-07-14
1018,32,Male,Marketing,Executive,Bachelors,Married,Bangalore,132424,4,10,1,5,1,2,0,No,No,2019-09-25,
1019,23,Female,HR,Manager,Bachelors,Divorced,Mumbai,50020,7,2,1,1,2,1,0,No,No,2016-04-10,
1020,59,Male,IT,Engineer,High School,Single,Hyderabad,180527,15,14,5,3,1,3,4,Yes,No,2018-07-25,
1021,58,Other,Sales,Analyst,Masters,Single,Mumbai,191669,15,3,0,4,1,4,8,Yes,No,2010-07-11,
1022,32,Female,Marketing,Executive,Bachelors,Married,Chennai,59080,2,2,0,3,1,2,1,No,No,2019-04-25,
1023,38,Other,Sales,Analyst,PhD,Married,Delhi,31292,6,10,3,4,1,1,7,No,Yes,2016-11-29,2023-07-04
1024,34,Other,Sales,Executive,Masters,Single,Delhi,149858,6,13,1,1,1,1,6,No,No,2019-11-06,
1025,33,Other,Sales,Analyst,Bachelors,Divorced,Mumbai,42113,4,12,5,4,4,1,6,Yes,No,2023-05-21,
1026,22,Other,Operations,Analyst,Masters,Divorced,Bangalore,78847,17,4,5,4,3,1,7,No,No,2021-12-06,
1027,24,Male,Finance,Executive,Masters,Single,Chennai,35732,12,14,8,2,3,2,6,No,No,2010-11-09,
1028,25,Male,Marketing,Executive,High School,Married,Mumbai,57405,8,5,8,3,3,4,4,No,No,2010-03-13,
1029,35,Other,R&D,Executive,PhD,Divorced,Delhi,86540,14,13,7,3,3,2,7,No,No,2013-02-12,
1030,53,Other,R&D,Specialist,PhD,Married,Hyderabad,148156,4,12,0,4,3,4,2,Yes,No,2016-07-19,
1031,35,Female,Finance,Associate,High School,Married,Pune,27399,2,12,6,3,2,3,0,No,No,2018-07-31,
1032,49,Other,Finance,Specialist,Masters,Single,Mumbai,151401,18,2,3,1,3,3,0,No,No,2017-01-22,
1033,46,Other,IT,Specialist,Masters,Single,Delhi,192751,3,0,3,5,1,1,4,No,No,2010-11-24,
1034,34,Female,Operations,Executive,High School,Divorced,Delhi,34439,3,6,3,4,3,3,5,No,No,2019-02-23,
1035,51,Other,R&D,Engineer,Masters,Divorced,Pune,39464,12,13,6,2,4,2,5,No,No,2021-09-12,
1036,43,Other,Finance,Specialist,Bachelors,Married,Bangalore,49765,1,12,2,4,2,4,2,Yes,Yes,2012-06-01,2017-11-08
1037,49,Female,Marketing,Specialist,Bachelors,Divorced,Hyderabad,67655,5,6,0,4,3,3,7,Yes,Yes,2012-02-19,2022-01-06
1038,29,Male,HR,Analyst,Masters,Divorced,Hyderabad,107897,1,14,5,4,1,1,9,Yes,No,2018-05-09,
1039,34,Male,Sales,Manager,Bachelors,Married,Chennai,192055,15,11,4,4,4,2,7,No,No,2010-11-14,
1040,22,Female,Marketing,Executive,Bachelors,Single,Bangalore,57656,19,11,1,5,2,1,3,Yes,No,2019-11-22,
1041,48,Other,R&D,Specialist,High School,Divorced,Chennai,78784,9,12,5,5,1,1,1,No,No,2022-09-02,
1042,35,Male,Finance,Associate,Bachelors,Divorced,Bangalore,93391,7,12,6,3,3,4,8,No,Yes,2017-12-18,2022-10-17
1043,42,Male,Finance,Executive,Bachelors,Single,Pune,166998,18,8,6,2,2,2,5,Yes,No,2015-06-05,
1044,55,Male,R&D,Associate,PhD,Married,Mumbai,40169,18,4,6,4,2,3,9,No,No,2012-04-15,
1045,45,Male,Operations,Engineer,Bachelors,Married,Hyderabad,137419,14,7,6,5,2,3,2,No,Yes,2022-04-26,2022-06-21
1046,41,Male,IT,Manager,Bachelors,Single,Delhi,37152,18,12,0,4,4,2,2,No,No,2015-07-22,
1047,48,Other,HR,Manager,Bachelors,Single,Hyderabad,126565,5,6,8,5,4,3,0,Yes,No,2012-12-18,
1048,33,Female,R&D,Executive,High School,Divorced,Bangalore,44395,4,4,1,2,4,3,2,Yes,Yes,2020-02-20,2022-03-20
1049,38,Female,IT,Specialist,Bachelors,Married,Bangalore,147192,4,10,1,4,1,3,1,No,No,2021-07-06,
1050,55,Male,R&D,Executive,High School,Divorced,Delhi,193917,11,2,8,1,4,1,3,No,No,2013-02-27,
1051,58,Male,Finance,Specialist,Masters,Married,Mumbai,141844,14,0,2,2,1,2,0,No,No,2017-07-31,
1052,55,Other,HR,Associate,PhD,Single,Delhi,74796,2,10,1,4,4,3,2,No,No,2015-12-15,
1053,56,Female,Finance,Manager,PhD,Married,Delhi,84680,9,8,6,4,3,4,7,No,Yes,2013-02-27,2022-06-29
1054,33,Male,IT,Associate,PhD,Divorced,Delhi,62215,8,10,6,1,2,3,9,Yes,Yes,2010-07-08,2015-08-01
1055,26,Male,Finance,Executive,PhD,Married,Pune,86267,11,9,1,5,2,4,8,Yes,No,2010-12-10,
1056,27,Female,Finance,Executive,Masters,Married,Delhi,187207,2,0,1,2,3,2,1,No,No,2016-07-14,
1057,26,Male,Sales,Analyst,Bachelors,Single,Pune,155333,10,9,0,5,4,4,2,Yes,No,2013-09-21,
1058,36,Female,IT,Associate,PhD,Divorced,Mumbai,29422,10,1,4,2,4,2,0,No,No,2022-11-20,
1059,55,Other,IT,Engineer,Bachelors,Married,Pune,74555,6,12,5,5,1,4,4,No,No,2022-11-12,
1060,39,Male,Marketing,Engineer,Masters,Married,Delhi,87638,12,14,0,2,3,1,7,Yes,No,2013-05-14,
1061,48,Male,IT,Specialist,Bachelors,Married,Bangalore,143182,15,10,7,3,2,3,2,No,No,2022-09-20,
1062,52,Female,Sales,Specialist,Bachelors,Divorced,Pune,196540,12,10,3,2,2,1,6,No,No,2018-02-09,
1063,40,Female,R&D,Analyst,Masters,Divorced,Chennai,130454,18,0,3,3,3,1,1,No,Yes,2015-07-17,2022-09-04
1064,53,Male,Marketing,Associate,Bachelors,Married,Hyderabad,123565,3,4,6,5,1,4,7,Yes,No,2015-12-31,
1065,39,Female,R&D,Associate,Bachelors,Divorced,Hyderabad,127461,14,7,6,4,4,2,5,No,No,2022-09-01,
1066,50,Other,Marketing,Engineer,High School,Married,Delhi,65227,13,9,6,2,3,1,1,No,Yes,2016-01-11,2022-05-05
1067,35,Female,HR,Engineer,PhD,Divorced,Hyderabad,36375,5,2,5,2,3,4,1,No,Yes,2011-06-14,2012-12-26
1068,27,Female,R&D,Engineer,Bachelors,Married,Bangalore,164867,19,6,3,1,4,1,4,Yes,No,2016-05-27,
1069,49,Female,Marketing,Associate,PhD,Married,Hyderabad,125682,4,10,2,3,1,2,2,No,No,2016-08-16,
1070,29,Male,IT,Analyst,Bachelors,Single,Pune,117780,8,9,5,4,3,1,2,No,No,2019-08-30,
1071,40,Male,Operations,Manager,Bachelors,Divorced,Pune,114527,9,12,2,2,1,2,7,No,No,2023-10-27,
1072,42,Female,Finance,Specialist,PhD,Married,Pune,151732,11,10,1,1,2,1,1,Yes,No,2021-02-18,
1073,24,Other,Sales,Associate,PhD,Single,Chennai,160118,17,3,8,2,2,2,9,No,No,2011-08-11,
1074,43,Male,Finance,Manager,Bachelors,Single,Mumbai,93143,19,3,1,2,4,3,1,No,No,2014-10-13,
1075,33,Female,R&D,Engineer,High School,Divorced,Chennai,96515,2,11,5,4,4,3,7,No,No,2022-03-01,
1076,30,Male,R&D,Manager,Bachelors,Divorced,Mumbai,107273,9,6,2,4,4,4,9,No,No,2013-09-06,
1077,54,Female,R&D,Analyst,PhD,Divorced,Mumbai,159324,7,6,5,3,3,4,1,No,No,2018-05-01,
1078,45,Other,Marketing,Associate,Bachelors,Single,Chennai,70110,13,2,1,1,4,3,5,No,No,2017-06-23,
1079,37,Other,R&D,Manager,Masters,Single,Mumbai,147424,17,9,2,3,4,1,4,No,No,2011-03-14,
1080,28,Male,Sales,Associate,Masters,Married,Hyderabad,199066,18,8,8,5,4,3,0,No,Yes,2022-05-04,2022-06-25
1081,25,Female,R&D,Executive,PhD,Married,Chennai,73333,6,6,3,2,4,4,4,No,Yes,2015-10-06,2023-05-05
1082,27,Male,HR,Specialist,Masters,Married,Bangalore,129071,16,3,9,1,3,2,1,No,Yes,2012-10-10,2013-10-11
1083,43,Male,Marketing,Specialist,Masters,Married,Pune,140360,1,11,9,4,3,2,8,No,Yes,2017-06-16,2020-08-29
1084,29,Male,Marketing,Executive,Bachelors,Divorced,Pune,156817,3,8,3,2,4,3,0,No,Yes,2020-09-01,2022-07-02
1085,36,Female,R&D,Associate,Masters,Divorced,Chennai,143971,12,3,5,2,2,3,7,No,No,2010-12-18,
1086,21,Other,Operations,Executive,Bachelors,Married,Chennai,45395,10,9,9,3,4,2,8,Yes,Yes,2011-02-15,2019-12-22
1087,27,Female,Finance,Executive,Bachelors,Divorced,Chennai,107945,18,8,9,2,4,2,9,No,No,2012-12-01,
1088,36,Male,IT,Associate,PhD,Married,Hyderabad,159728,13,5,3,2,3,2,6,No,No,2011-04-15,
1089,45,Other,IT,Executive,High School,Married,Delhi,59023,17,6,4,2,1,3,6,No,No,2019-05-30,
1090,52,Female,Operations,Executive,PhD,Married,Delhi,37821,12,10,9,5,1,1,3,Yes,No,2014-11-30,
1091,22,Other,HR,Manager,Masters,Divorced,Bangalore,99364,4,3,5,2,1,3,3,No,No,2011-07-03,
1092,47,Male,Finance,Associate,High School,Married,Mumbai,181929,15,9,9,4,1,3,9,No,No,2012-09-18,
1093,26,Male,Finance,Engineer,Masters,Divorced,Pune,75486,14,8,2,1,2,1,3,Yes,No,2022-08-30,
1094,55,Male,R&D,Associate,PhD,Divorced,Mumbai,161129,1,3,5,2,3,2,4,No,No,2012-03-02,
1095,37,Male,HR,Engineer,Masters,Single,Bangalore,149198,6,5,6,1,3,3,2,No,No,2021-11-22,
1096,48,Female,Sales,Specialist,Bachelors,Divorced,Mumbai,60721,7,2,6,4,3,4,8,Yes,No,2019-09-14,
1097,41,Male,R&D,Manager,Bachelors,Married,Delhi,40951,14,6,8,5,3,3,4,No,No,2011-09-13,
1098,27,Other,Finance,Associate,High School,Married,Pune,28720,9,14,5,1,1,2,4,Yes,No,2016-03-27,
1099,36,Other,IT,Associate,PhD,Married,Mumbai,35052,15,10,5,3,3,3,0,No,No,2014-02-09,
1100,57,Other,Marketing,Associate,Bachelors,Married,Chennai,111501,16,0,8,1,2,3,9,No,No,2012-12-09,
1101,36,Female,Sales,Executive,PhD,Divorced,Hyderabad,148676,11,0,3,1,2,4,2,No,No,2022-02-23,
1102,54,Other,Finance,Executive,Bachelors,Divorced,Hyderabad,121126,12,2,0,1,2,3,8,No,No,2016-11-04,
1103,42,Other,R&D,Associate,PhD,Married,Bangalore,130740,6,8,4,4,3,2,4,Yes,Yes,2013-12-19,2019-12-08
1104,55,Female,R&D,Associate,PhD,Divorced,Mumbai,145520,17,1,7,1,4,2,5,No,Yes,2014-06-18,2016-05-16
1105,57,Female,Marketing,Engineer,Masters,Single,Mumbai,52642,2,3,6,3,4,4,1,Yes,No,2010-10-02,
1106,46,Other,Marketing,Executive,Masters,Married,Delhi,69063,6,8,7,2,4,1,7,No,No,2010-07-31,
1107,32,Other,R&D,Executive,Masters,Divorced,Hyderabad,79567,11,2,9,4,3,4,3,No,No,2021-11-17,
1108,34,Other,R&D,Executive,Masters,Divorced,Mumbai,34026,6,12,9,1,1,1,3,No,No,2015-07-02,
1109,51,Female,Operations,Manager,Masters,Divorced,Pune,88232,12,0,1,3,1,4,8,Yes,No,2015-09-08,
1110,26,Other,Operations,Engineer,PhD,Divorced,Chennai,135313,18,10,9,5,2,1,4,No,No,2016-09-21,
1111,48,Male,Marketing,Associate,PhD,Married,Bangalore,175223,4,4,9,3,3,1,7,No,No,2021-12-26,
1112,59,Other,IT,Engineer,High School,Single,Chennai,28328,14,4,0,3,4,2,5,No,No,2020-08-20,
1113,23,Male,IT,Analyst,High School,Married,Hyderabad,44918,9,10,1,4,2,1,9,No,No,2021-03-21,
1114,43,Female,IT,Executive,Masters,Divorced,Pune,48546,11,14,3,4,3,1,7,Yes,No,2010-12-23,
1115,50,Other,HR,Engineer,Masters,Divorced,Bangalore,179156,15,7,4,1,4,4,6,Yes,No,2018-12-24,
1116,25,Female,Sales,Manager,Masters,Married,Delhi,175021,12,9,1,3,1,3,3,No,Yes,2012-03-27,2018-10-22
1117,41,Other,Operations,Manager,Masters,Divorced,Mumbai,181848,10,11,6,1,2,1,0,No,No,2017-02-12,
1118,28,Other,IT,Executive,Masters,Married,Hyderabad,127334,1,11,4,3,2,4,3,No,No,2022-04-22,
1119,32,Other,Finance,Manager,Bachelors,Single,Bangalore,35487,5,2,8,1,1,1,5,No,No,2014-12-14,
1120,44,Male,Sales,Specialist,PhD,Married,Delhi,173048,15,3,5,2,1,1,3,No,No,2019-04-02,
1121,48,Male,HR,Associate,Masters,Married,Delhi,192614,18,0,3,1,3,2,8,No,No,2023-01-01,
1122,50,Male,IT,Manager,Masters,Divorced,Delhi,32938,2,6,7,4,3,2,7,No,No,2011-05-25,
